F03_Session1_0072.wav|he slowly takes a short walk in the open air each day.
F03_Session1_0063.wav|gadget
F03_Session1_0065.wav|rave
F03_Session1_0193.wav|sigh
F03_Session1_0201.wav|air
F03_Session1_0180.wav|pad
F03_Session1_0186.wav|explore
F03_Session1_0006.wav|stubble
F03_Session1_0165.wav|yes
F03_Session1_0191.wav|menu
F03_Session1_0187.wav|hear
F03_Session1_0099.wav|slip
F03_Session1_0108.wav|air
F03_Session1_0093.wav|car
F03_Session1_0090.wav|jagged
F03_Session1_0137.wav|suit
F03_Session1_0013.wav|knew
F03_Session1_0145.wav|fruit
F03_Session1_0048.wav|park
F03_Session1_0172.wav|mere
F03_Session1_0114.wav|knew
F03_Session1_0008.wav|trace
F03_Session1_0050.wav|feet
F03_Session1_0095.wav|When he speaks, his voice is just a bit cracked and quivers a trifle.
F03_Session1_0044.wav|sheet
F03_Session1_0005.wav|beta
F03_Session1_0107.wav|The quick brown fox jumps over the lazy dog.
F03_Session1_0039.wav|chair
F03_Session1_0113.wav|sip
F03_Session1_0102.wav|the
F03_Session1_0014.wav|sip
F03_Session1_0064.wav|one
F03_Session1_0079.wav|race
F03_Session1_0045.wav|ship
F03_Session1_0078.wav|bit
F03_Session1_0027.wav|know
F03_Session1_0023.wav|input/images/kitchen.jpg
F03_Session1_0040.wav|sip
F03_Session1_0129.wav|bad
F03_Session1_0047.wav|bug
F03_Session1_0056.wav|stick
F03_Session1_0094.wav|feet
F03_Session1_0175.wav|You're used to being on the field.
F03_Session1_0150.wav|The train approached the depot slowly.
F03_Session1_0011.wav|She had your dark suit in greasy wash water all year.
F03_Session1_0015.wav|alpha
F03_Session1_0096.wav|Don't ask me to carry an oily rag like that.
F03_Session1_0020.wav|tear
F03_Session1_0016.wav|swarm
F03_Session1_0030.wav|Except in the winter when the ozone or snow or ice prevents.
F03_Session1_0036.wav|hair
F03_Session1_0183.wav|cycle
F03_Session1_0160.wav|coupe
F03_Session1_0049.wav|yes
F03_Session1_0168.wav|Their house is grey and white.
F03_Session1_0203.wav|bat
F03_Session1_0143.wav|ate
F03_Session1_0054.wav|bat
F03_Session1_0060.wav|floor
F03_Session1_0185.wav|My sister made the flowered curtains.
F03_Session1_0147.wav|troop
F03_Session1_0097.wav|pat
F03_Session1_0131.wav|pat
F03_Session1_0139.wav|back
F03_Session1_0059.wav|rake
F03_Session1_0140.wav|steer
F03_Session1_0124.wav|feed
F03_Session1_0046.wav|bag
F03_Session1_0155.wav|prior
F03_Session1_0126.wav|dug
F03_Session1_0033.wav|weed
F03_Session1_0159.wav|bear
F03_Session1_0082.wav|share
F03_Session1_0156.wav|witch
F03_Session1_0135.wav|I looked up and noticed two old men.
F03_Session1_0184.wav|The humidity is overwhelming there.
F03_Session1_0194.wav|I just try to do my best.
F03_Session1_0197.wav|sway
F03_Session1_0110.wav|up
F03_Session1_0195.wav|I was conscious all the time.
F03_Session1_0007.wav|stubble
F03_Session1_0161.wav|mut
F03_Session1_0038.wav|air
F03_Session1_0104.wav|beat
F03_Session1_0070.wav|giving those who observe him a pronounced feeling of the utmost respect.
F03_Session1_0177.wav|error
F03_Session1_0158.wav|lip
F03_Session1_0068.wav|range
F03_Session1_0133.wav|bad
F03_Session1_0148.wav|Nothing is as offensive as innocence.
F03_Session1_0136.wav|of
F03_Session1_0076.wav|born
F03_Session1_0117.wav|chair
F03_Session1_0041.wav|two
F03_Session1_0071.wav|trait
F03_Session1_0128.wav|select
F03_Session1_0105.wav|swarm
F03_Session1_0146.wav|sigh
F03_Session1_0141.wav|Jane may earn more money by working hard.
F03_Session1_0130.wav|gnaw
F03_Session1_0081.wav|torn
F03_Session1_0077.wav|go
F03_Session1_0051.wav|rage
F03_Session1_0010.wav|form
F03_Session1_0069.wav|down
F03_Session1_0142.wav|Just one side got wet.
F03_Session1_0176.wav|dot
F03_Session1_0190.wav|We gathered shells on the beach.
F03_Session1_0062.wav|rain
F03_Session1_0127.wav|storm
F03_Session1_0125.wav|fee
F03_Session1_0189.wav|galore
F03_Session1_0166.wav|boot
F03_Session1_0116.wav|Usually minus several buttons
F03_Session1_0021.wav|trade
F03_Session1_0192.wav|knew
F03_Session1_0119.wav|warm
F03_Session1_0200.wav|suit
F03_Session1_0075.wav|he dresses himself in an ancient black frock coat,
F03_Session1_0089.wav|read
F03_Session1_0022.wav|for
F03_Session1_0052.wav|feed
F03_Session1_0080.wav|store
F03_Session1_0132.wav|pile
F03_Session1_0198.wav|urgent
F03_Session1_0098.wav|raid
F03_Session1_0109.wav|farm
F03_Session1_0031.wav|Except in the winter when the ooze or snow or ice prevents,
F03_Session1_0152.wav|This was easy for us.
F03_Session1_0085.wav|trouble
F03_Session1_0057.wav|train
F03_Session1_0106.wav|beat
F03_Session1_0181.wav|sleep
F03_Session1_0061.wav|dagger
F03_Session1_0053.wav|You wished to know all about my grandfather.
F03_Session1_0083.wav|corn
F03_Session1_0042.wav|lead
F03_Session1_0084.wav|double
F03_Session1_0138.wav|we're
F03_Session1_0009.wav|goat
F03_Session1_0028.wav|We have often urged him to walk more and smoke less,
F03_Session1_0087.wav|storm
F03_Session1_0174.wav|Why yell or worry over silly items?
F03_Session1_0196.wav|They carried me off on the stretcher.
F03_Session1_0153.wav|wish
F03_Session1_0199.wav|tie
F03_Session1_0144.wav|I scrubbed the floors thoroughly.
F03_Session1_0091.wav|tip
F03_Session1_0163.wav|tear
F03_Session1_0179.wav|He will allow a rare lie.
F03_Session1_0037.wav|A long, flowing beard clings to his chin,
F03_Session1_0157.wav|I feel I can play this weekend.
F03_Session1_0167.wav|She is thinner than I am.
F03_Session1_0066.wav|bubble
F03_Session1_0073.wav|knee
F03_Session1_0120.wav|meat
F03_Session1_0055.wav|Grandfather likes to be modern in his language.
F03_Session1_0134.wav|shear
F03_Session1_0170.wav|All the big baseball players get traded.
F03_Session1_0074.wav|dark
F03_Session1_0012.wav|Well, he is nearly ninety-three years old.
F03_Session1_0171.wav|write
F03_Session1_0035.wav|read
F03_Session1_0018.wav|rate
F03_Session1_0092.wav|swore
F03_Session1_0154.wav|shoot
F03_Session1_0026.wav|grow
F03_Session1_0121.wav|but he always answers, Banana oil!
F03_Session1_0164.wav|sigh
F03_Session1_0017.wav|jacket
F03_Session1_0204.wav|ate
F03_Session1_0043.wav|right
F03_Session1_0169.wav|toot
F03_Session1_0188.wav|One validated acts of school districts.
F03_Session1_0067.wav|gnaw
F03_Session1_0112.wav|left
F03_Session1_0173.wav|whoop
F03_Session1_0025.wav|Twice each day he plays skillfully and with zest upon our small organ.
F03_Session1_0032.wav|fair
F03_Session1_0086.wav|sticks
F03_Session1_0162.wav|fate
F03_Session1_0111.wav|warm
F03_Session1_0024.wav|Twice each day he plays skillfully and with zest upon our little organ.
F03_Session1_0182.wav|Are your grades higher or lower than Nancy's?
F03_Session1_0202.wav|rocks
F03_Session1_0151.wav|light
F03_Session1_0178.wav|tile
F03_Session1_0115.wav|yet he still thinks as swiftly as ever.
F03_Session1_0058.wav|horn
F03_Session1_0034.wav|spark
F03_Session2_0072.wav|We rode horseback to the farm.
F03_Session2_0063.wav|Day after day some new episode is reported.
F03_Session2_0065.wav|fat
F03_Session2_0006.wav|If you destroy confidence in banks, you do something to the economy, he said.
F03_Session2_0099.wav|A roll of wire lay near the wall.
F03_Session2_0108.wav|kitten
F03_Session2_0093.wav|golf
F03_Session2_0090.wav|oscar
F03_Session2_0137.wav|start
F03_Session2_0013.wav|no
F03_Session2_0145.wav|foxtrot
F03_Session2_0048.wav|group
F03_Session2_0100.wav|no
F03_Session2_0114.wav|eight
F03_Session2_0008.wav|You'd be better off taking a cold shower.
F03_Session2_0050.wav|root
F03_Session2_0095.wav|leak
F03_Session2_0044.wav|near
F03_Session2_0005.wav|loop
F03_Session2_0107.wav|bit
F03_Session2_0039.wav|hate
F03_Session2_0113.wav|five
F03_Session2_0102.wav|mike
F03_Session2_0014.wav|peer
F03_Session2_0064.wav|leak
F03_Session2_0079.wav|thought
F03_Session2_0045.wav|knot
F03_Session2_0078.wav|written
F03_Session2_0027.wav|delta
F03_Session2_0103.wav|city
F03_Session2_0003.wav|though
F03_Session2_0023.wav|single
F03_Session2_0040.wav|three
F03_Session2_0129.wav|dark
F03_Session2_0047.wav|sprinkle
F03_Session2_0056.wav|here
F03_Session2_0094.wav|hum
F03_Session2_0029.wav|Everything went real smooth, the sheriff said.
F03_Session2_0150.wav|vat
F03_Session2_0011.wav|input/images/story_starters_16.jpg
F03_Session2_0015.wav|deer
F03_Session2_0096.wav|seed
F03_Session2_0020.wav|The islands are sparsely populated.
F03_Session2_0016.wav|white
F03_Session2_0030.wav|pot
F03_Session2_0036.wav|thigh
F03_Session2_0160.wav|This is not a program of socialized medicine.
F03_Session2_0049.wav|slay
F03_Session2_0143.wav|The books are very expensive.
F03_Session2_0054.wav|Mother sews yellow
F03_Session2_0060.wav|cart
F03_Session2_0004.wav|droop
F03_Session2_0122.wav|I have had my bell rung.
F03_Session2_0147.wav|The misguided souls have lost their way.
F03_Session2_0097.wav|xxx
F03_Session2_0131.wav|The dolphins swam around our boat.
F03_Session2_0139.wav|xxx
F03_Session2_0059.wav|yes
F03_Session2_0140.wav|hitting
F03_Session2_0123.wav|spit
F03_Session2_0124.wav|spit
F03_Session2_0088.wav|part
F03_Session2_0046.wav|sparkle
F03_Session2_0149.wav|Carl lives in a lively home.
F03_Session2_0155.wav|juliet
F03_Session2_0126.wav|nine
F03_Session2_0033.wav|Two other cases were also under advisement.
F03_Session2_0159.wav|Swing your arm as high as you can.
F03_Session2_0082.wav|seeds
F03_Session2_0156.wav|zero
F03_Session2_0135.wav|barn
F03_Session2_0101.wav|Alimony harms a divorced man's wealth.
F03_Session2_0110.wav|brawn
F03_Session2_0007.wav|If you destroy confidence in banks, you do something to the economy, he said.
F03_Session2_0038.wav|much
F03_Session2_0104.wav|sitting
F03_Session2_0070.wav|fat
F03_Session2_0158.wav|xxx
F03_Session2_0068.wav|shy
F03_Session2_0133.wav|It eventually became a rather proud claim.
F03_Session2_0148.wav|knitting
F03_Session2_0136.wav|pit
F03_Session2_0118.wav|Nothing has been done yet to take advantage of the enabling legislation.
F03_Session2_0076.wav|park
F03_Session2_0041.wav|slip
F03_Session2_0071.wav|blow
F03_Session2_0128.wav|six
F03_Session2_0105.wav|witty
F03_Session2_0146.wav|foxtrot
F03_Session2_0141.wav|Before Thursday's exam, review every formula.
F03_Session2_0130.wav|The dolphins swam around our boat.
F03_Session2_0081.wav|him
F03_Session2_0077.wav|leak
F03_Session2_0051.wav|snoop
F03_Session2_0010.wav|input/images/story_starters_17.jpg
F03_Session2_0069.wav|echo
F03_Session2_0142.wav|Students watched as he got out.
F03_Session2_0062.wav|seven
F03_Session2_0127.wav|side
F03_Session2_0125.wav|reek
F03_Session2_0116.wav|lair
F03_Session2_0021.wav|Bright sunshine shimmers on the ocean.
F03_Session2_0119.wav|sigh
F03_Session2_0075.wav|quebec
F03_Session2_0089.wav|loyal
F03_Session2_0022.wav|jungle
F03_Session2_0052.wav|forward
F03_Session2_0080.wav|The little schoolhouse stood empty.
F03_Session2_0132.wav|There is a treehouse up above.
F03_Session2_0098.wav|The museum hires musicians every evening.
F03_Session2_0109.wav|hark
F03_Session2_0031.wav|Two other cases also were under advisement.
F03_Session2_0152.wav|tell
F03_Session2_0085.wav|I expect we'll bounce back this week.
F03_Session2_0057.wav|write
F03_Session2_0106.wav|sign
F03_Session2_0061.wav|take
F03_Session2_0053.wav|four
F03_Session2_0083.wav|and
F03_Session2_0042.wav|slip
F03_Session2_0084.wav|hem
F03_Session2_0138.wav|hitting
F03_Session2_0009.wav|cheer
F03_Session2_0028.wav|Where were you while we were away?
F03_Session2_0087.wav|Both injuries were to the same leg.
F03_Session2_0153.wav|It was a good win for us.
F03_Session2_0144.wav|harp
F03_Session2_0091.wav|much
F03_Session2_0002.wav|know
F03_Session2_0037.wav|Both figures would go higher in later years.
F03_Session2_0157.wav|pretty
F03_Session2_0066.wav|lick
F03_Session2_0073.wav|sergeant
F03_Session2_0120.wav|fitting
F03_Session2_0055.wav|Mother sews yellow gingham aprons.
F03_Session2_0134.wav|mitten
F03_Session2_0074.wav|rich
F03_Session2_0012.wav|rock
F03_Session2_0035.wav|charlie
F03_Session2_0018.wav|play
F03_Session2_0092.wav|The box contained three sweaters.
F03_Session2_0154.wav|witch
F03_Session2_0026.wav|side
F03_Session2_0019.wav|floor
F03_Session2_0121.wav|thorn
F03_Session2_0017.wav|Will Robin wear a yellow lily?
F03_Session2_0043.wav|I tried to tell people in the community.
F03_Session2_0067.wav|spain
F03_Session2_0112.wav|league
F03_Session2_0025.wav|briar
F03_Session2_0032.wav|Two other cases also were under advisement.
F03_Session2_0086.wav|him
F03_Session2_0001.wav|fear
F03_Session2_0111.wav|xxx
F03_Session2_0024.wav|xxx
F03_Session2_0151.wav|fill
F03_Session2_0115.wav|liar
F03_Session2_0058.wav|If you are losing water, replace it immediately.
F03_Session2_0034.wav|pay
F03_Session3_0072.wav|bed
F03_Session3_0063.wav|Some hotels are available nearby.
F03_Session3_0065.wav|There was only one decision to be made.
F03_Session3_0193.wav|hotel
F03_Session3_0201.wav|wicked
F03_Session3_0180.wav|catch
F03_Session3_0186.wav|goose
F03_Session3_0006.wav|nice
F03_Session3_0165.wav|dart
F03_Session3_0191.wav|She wore wore fleecy over wooden wool oh
F03_Session3_0187.wav|He
F03_Session3_0099.wav|The hotel owner shrugged.
F03_Session3_0108.wav|best
F03_Session3_0093.wav|papa
F03_Session3_0090.wav|Aluminum silverware can often be flimsy.
F03_Session3_0137.wav|Critical equipment needs proper maintenance.
F03_Session3_0013.wav|geese
F03_Session3_0145.wav|left
F03_Session3_0048.wav|In fact our whole defensive unit did a good job.
F03_Session3_0172.wav|The wait for work can be very long.
F03_Session3_0100.wav|sew
F03_Session3_0114.wav|goat
F03_Session3_0008.wav|dread
F03_Session3_0050.wav|Get a calico cat to keep.
F03_Session3_0095.wav|heart
F03_Session3_0212.wav|It's about
F03_Session3_0044.wav|He asked you for a loan.
F03_Session3_0005.wav|shop
F03_Session3_0107.wav|A good attitude is unbeatable.
F03_Session3_0039.wav|spit
F03_Session3_0113.wav|goat
F03_Session3_0014.wav|blend
F03_Session3_0064.wav|rid
F03_Session3_0079.wav|snake
F03_Session3_0045.wav|fed
F03_Session3_0078.wav|three
F03_Session3_0027.wav|back
F03_Session3_0103.wav|dice
F03_Session3_0003.wav|sitter
F03_Session3_0023.wav|She doesn't like to have it hanging around.
F03_Session3_0214.wav|Help celebrate your brother's success
F03_Session3_0040.wav|xxx
F03_Session3_0129.wav|sink
F03_Session3_0047.wav|It also provides for funds to clear slums and help colleges build dormitories.
F03_Session3_0056.wav|This is a good place, though small.
F03_Session3_0094.wav|heart
F03_Session3_0029.wav|xxx
F03_Session3_0175.wav|xxx
F03_Session3_0011.wav|night
F03_Session3_0015.wav|blend
F03_Session3_0096.wav|four
F03_Session3_0020.wav|pit
F03_Session3_0016.wav|sierra
F03_Session3_0030.wav|I'm willing to experiment for the first time.
F03_Session3_0036.wav|bird
F03_Session3_0183.wav|Some prefer the traditional steel kind.
F03_Session3_0160.wav|yankee
F03_Session3_0049.wav|geese
F03_Session3_0168.wav|see
F03_Session3_0203.wav|sheet
F03_Session3_0143.wav|victor
F03_Session3_0054.wav|shoot
F03_Session3_0060.wav|chair
F03_Session3_0004.wav|rock
F03_Session3_0185.wav|goose
F03_Session3_0122.wav|Nobody really expects to evacuate.
F03_Session3_0147.wav|up
F03_Session3_0097.wav|There was only one decision to be made.
F03_Session3_0131.wav|rake
F03_Session3_0139.wav|court
F03_Session3_0059.wav|tread
F03_Session3_0140.wav|whisky
F03_Session3_0123.wav|Nobody really expects to evacuate.
F03_Session3_0124.wav|bitten
F03_Session3_0088.wav|lee
F03_Session3_0046.wav|nice
F03_Session3_0149.wav|shoot
F03_Session3_0155.wav|fork
F03_Session3_0126.wav|in
F03_Session3_0033.wav|quart
F03_Session3_0159.wav|chip
F03_Session3_0210.wav|sell
F03_Session3_0082.wav|Those musicians harmonize marvelously.
F03_Session3_0156.wav|lend
F03_Session3_0135.wav|Etiquette mandates compliance with existing regulations.
F03_Session3_0184.wav|We bought a brown chair.
F03_Session3_0101.wav|I've kept it with me ever since.
F03_Session3_0194.wav|hotel
F03_Session3_0197.wav|Being able to dance can help too.
F03_Session3_0110.wav|nice
F03_Session3_0195.wav|foe
F03_Session3_0007.wav|People who value themselves are life's winners.
F03_Session3_0161.wav|sip
F03_Session3_0038.wav|Some hotels are available nearby.
F03_Session3_0104.wav|rock
F03_Session3_0070.wav|kilo
F03_Session3_0177.wav|xxx
F03_Session3_0158.wav|brought
F03_Session3_0068.wav|and
F03_Session3_0133.wav|The prospects of cupping
F03_Session3_0148.wav|shoot
F03_Session3_0136.wav|Young people participate in athletic activities.
F03_Session3_0118.wav|He is definitely a notch above us.
F03_Session3_0076.wav|hat
F03_Session3_0117.wav|He is definitely a notch above us.
F03_Session3_0041.wav|Most young rise early every morning.
F03_Session3_0071.wav|tort
F03_Session3_0128.wav|rock
F03_Session3_0105.wav|You can ride stagecoach.
F03_Session3_0146.wav|yes
F03_Session3_0141.wav|whisky
F03_Session3_0130.wav|The results were very disappointing.
F03_Session3_0081.wav|chop
F03_Session3_0077.wav|bitter
F03_Session3_0051.wav|court
F03_Session3_0010.wav|wicker
F03_Session3_0069.wav|sheet
F03_Session3_0142.wav|fork
F03_Session3_0176.wav|select
F03_Session3_0190.wav|She wore a she
F03_Session3_0062.wav|cork
F03_Session3_0127.wav|We selected places where families will be welcome.
F03_Session3_0125.wav|bitten
F03_Session3_0189.wav|spit
F03_Session3_0166.wav|fed
F03_Session3_0116.wav|rest
F03_Session3_0021.wav|sight
F03_Session3_0192.wav|She wore warm, fleecy, woolen overalls.
F03_Session3_0119.wav|He is definitely a notch above us.
F03_Session3_0200.wav|no
F03_Session3_0075.wav|glitter
F03_Session3_0089.wav|dead
F03_Session3_0022.wav|She doesn't like it to have
F03_Session3_0052.wav|He took me out one day.
F03_Session3_0080.wav|sew
F03_Session3_0132.wav|meats
F03_Session3_0207.wav|ride
F03_Session3_0198.wav|xxx
F03_Session3_0098.wav|two
F03_Session3_0109.wav|four
F03_Session3_0031.wav|hold
F03_Session3_0152.wav|lock
F03_Session3_0085.wav|glitter
F03_Session3_0057.wav|said
F03_Session3_0106.wav|zulu
F03_Session3_0181.wav|dread
F03_Session3_0061.wav|fork
F03_Session3_0053.wav|rise
F03_Session3_0083.wav|It was only
F03_Session3_0042.wav|mill
F03_Session3_0084.wav|There was only one decision to be made.
F03_Session3_0138.wav|slicker
F03_Session3_0009.wav|Travel is about the only leisure we have.
F03_Session3_0028.wav|knot
F03_Session3_0087.wav|neat
F03_Session3_0174.wav|You want him to do well.
F03_Session3_0196.wav|side
F03_Session3_0153.wav|He further proposed grants of an unspecified sum for experimental hospitals.
F03_Session3_0199.wav|Help Greg to pick a peck of potatoes.
F03_Session3_0144.wav|bill
F03_Session3_0206.wav|nest
F03_Session3_0091.wav|red
F03_Session3_0002.wav|xxx
F03_Session3_0163.wav|knot
F03_Session3_0179.wav|dice
F03_Session3_0037.wav|bird
F03_Session3_0157.wav|dress
F03_Session3_0167.wav|sin
F03_Session3_0066.wav|eat
F03_Session3_0073.wav|walk
F03_Session3_0120.wav|sort
F03_Session3_0055.wav|The results were very disappointing.
F03_Session3_0134.wav|The prospect of cutting back spending is an unpleasant one for any governor.
F03_Session3_0170.wav|leak
F03_Session3_0074.wav|at
F03_Session3_0012.wav|write
F03_Session3_0171.wav|hill
F03_Session3_0209.wav|He further proposed grants of an unspecified sum for experimental hospitals.
F03_Session3_0035.wav|bread
F03_Session3_0018.wav|one
F03_Session3_0092.wav|zip
F03_Session3_0154.wav|nut
F03_Session3_0026.wav|meat
F03_Session3_0019.wav|muck
F03_Session3_0121.wav|The pair of shoes was new.
F03_Session3_0205.wav|zip
F03_Session3_0164.wav|sing
F03_Session3_0017.wav|sierra
F03_Session3_0204.wav|lake
F03_Session3_0043.wav|nice
F03_Session3_0169.wav|tango
F03_Session3_0188.wav|He wrapped the package hastily.
F03_Session3_0067.wav|Each one volunteered to jump first.
F03_Session3_0112.wav|cash
F03_Session3_0173.wav|red
F03_Session3_0025.wav|White-capped waves covered the entire bay.
F03_Session3_0032.wav|The fish swam across the pond.
F03_Session3_0211.wav|spark
F03_Session3_0086.wav|sip
F03_Session3_0208.wav|him
F03_Session3_0162.wav|Night after night, they received annoying phone calls.
F03_Session3_0001.wav|Trespassers can be prosecuted and fined.
F03_Session3_0213.wav|input/images/story_starters_22.jpg
F03_Session3_0111.wav|shred
F03_Session3_0024.wav|chip
F03_Session3_0182.wav|He played basketball there while working toward a law degree.
F03_Session3_0202.wav|uniform
F03_Session3_0151.wav|ray
F03_Session3_0178.wav|xxx
F03_Session3_0115.wav|rip
F03_Session3_0058.wav|Each one volunteered to jump first.
F03_Session3_0034.wav|dress
